Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Event_Date
20120907X13241,Incident,ERA12IA550,2012-08-31,"Nantucket, MA",United States,411511N,0070337W,ACK,Nantucket Memorial Airport,Non-Fatal,Minor,Airplane,N769EA,Cessna,402C,No,2.0,Reciprocating,135,SCHD,,HYANNIS AIR SERVICE INC,0.0,0.0,0.0,10.0,VMC,,"Company maintenance personnels failure to comply with the airplane manufacturers service instructions by not removing the cracked drag brace from service nor inspecting the repaired drag brace at the appropriate interval, which resulted in the failure of the nose landing gear drag brace due to fatigue cracking and collapse of the nose landing gear during the landing roll. Contributing to the failure of the nose landing gear drag brace was the failure of the repair station to detect a remaining portion of a crack following repair.",25-09-2020,2012-08-31
20120911X40823,Incident,ERA12IA559,2012-09-10,"Opa-Locka, FL",United States,255427N,0801641W,OPF,Opa-Locka Executive Airport,Non-Fatal,Minor,Airplane,N218LG,Cessna,402B,No,2.0,Reciprocating,091,,Personal,WAYMAN AVIATION SERVICES INC,0.0,0.0,0.0,3.0,VMC,,"The pilots turning the airplane too sharply while exiting the runway, which resulted in the failure of the right main landing gear bellcrank due to an overstress fracture.",25-09-2020,2012-09-10
20120918X11626,Incident,DCA12RA148,2012-09-11,"Shanghai, China",China,,,,,Non-Fatal,Minor,Airplane,VQ-BLR,Boeing,747-8F,No,4.0,,NUSC,SCHD,,"Air Bridge Cargo Airlines, LLC",0.0,0.0,0.0,2.0,,,,25-09-2020,2012-09-11
20120913X40132,Accident,CEN12LA629,2012-09-13,"Clinton, IA",United States,414951N,0901944W,CWI,Clinton Municipal Airport,Non-Fatal,Minor,Airplane,N3793F,Great Lakes,2T-1A-2,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,3.0,VMC,,The pilot's failure to adequately monitor for other aircraft while landing.,25-09-2020,2012-09-13
20120927X72415,Accident,CEN12LA659,2012-09-22,"Albuquerque, NM",United States,351010N,1063922W,,,Non-Fatal,Minor,Balloon,N608RR,Lindstrand Balloons,210S,No,0.0,,091,,Other Work Use,RAINBOW RYDERS INC,0.0,0.0,1.0,8.0,VMC,,"The failure of the balloon envelope parachute vent to properly seat, which resulted in the uncontrolled descent of the balloon. The reason the vent did not properly seat during the accident flight could not be determined because the vent operated properly during examination and testing.",25-09-2020,2012-09-22
20121007X34234,Incident,CEN13IA008,2012-10-07,"Sandwich, IL",United States,413811N,0883824W,IS65,Woodlake Landing/Sandwich,Non-Fatal,Minor,Airplane,N530MW,Mueller Michael Walter,CHALLENGER II CW SPC,Yes,1.0,Reciprocating,091,,Personal,"Donald F Myers, Jr.",0.0,0.0,0.0,1.0,VMC,,A total loss of engine power due to significant engine corrosion. Contributing to the accident was inadequate engine maintenance.,25-09-2020,2012-10-07
20121017X41215,Incident,DCA13WA003,2012-10-16,"Lorient, France",France,,,,,Non-Fatal,Minor,,F-GRZE,Bombardier,CL600 2C10,No,1.0,,129,SCHD,,Britair,0.0,0.0,0.0,57.0,,,,03-11-2020,2012-10-16
20121019X22045,Accident,CEN13LA015,2012-10-16,"Cloverdale, IN",United States,393055N,0086489W,,,Non-Fatal,Minor,Airplane,N10RY,Young Robert Herman,WOODY PUSHER,Yes,1.0,Reciprocating,091,,Personal,,0.0,0.0,1.0,0.0,VMC,,"The total loss of engine power due to carburetor icing.",25-09-2020,2012-10-16
20121023X12023,Incident,CEN13IA024,2012-10-17,"Elyria, OH",United States,412039N,0821040W,LPR,Lorain County Regional Airport,Non-Fatal,Minor,Airplane,N21ZA,Flight Design,CTLS,No,1.0,Reciprocating,091,,Instructional,Zone Aviation,0.0,0.0,0.0,2.0,VMC,,"The manufacturing defects in the main landing gear leg, which resulted in its eventual failure.",25-09-2020,2012-10-17
20121019X60625,Incident,DCA13WA005,2012-10-19,"Glasgow, United Kingdom",United Kingdom,,,,,Non-Fatal,Minor,,G-GDFJ,Boeing,737,No,1.0,,129,SCHD,,Jet2.com,0.0,0.0,0.0,189.0,,,,03-11-2020,2012-10-19
20121023X02243,Incident,ERA13IA036,2012-10-19,"Nantucket, MA",United States,411511N,0070337W,ACK,Nantucket Memorial,Non-Fatal,Minor,Airplane,N576QS,Cessna,560XL,No,2.0,Turbo Fan,135,NSCH,,"NetJets Aviation, Inc.",0.0,0.0,0.0,3.0,VMC,,"The incorrect installation of the left main gear aft trunnion pivot pin by maintenance personnel, which resulted in separation of the aft portion of the left main gear trunnion from the aft trunnion fitting and minor damage to the airplane.",25-09-2020,2012-10-19
20121023X21517,Accident,DCA13WA007,2012-10-19,"Pontianak, Indonesia",Indonesia,,,WIOO,Pontianak,Non-Fatal,Minor,Airplane,PK-CKN,Boeing,737,Yes,1.0,,NUSC,SCHD,,Sriwijaya Air,0.0,0.0,0.0,160.0,IMC,,,03-11-2020,2012-10-19
20121022X93128,Incident,WPR13IA020,2012-10-20,"Dolan Springs, AZ",United States,035485N,1143210W,,,Non-Fatal,Minor,Helicopter,N207CF,Agusta,A119,No,1.0,Turbo Shaft,091,,Other Work Use,TriState CareFlight Inc.,0.0,0.0,0.0,3.0,VMC,,"Insufficient clearance between a truck and the main rotor blades of a helicopter on the ground with the engine running because of the lack of on-scene coordination between the agencies that responded to and were tasked with managing the vehicle accident site.",25-09-2020,2012-10-20
20121027X20619,Incident,WPR13IA026,2012-10-27,"Oakland, CA",United States,374310N,0122138W,OAK,Metropolitan Oakland Int'l,Non-Fatal,Minor,Airplane,N43CE,Cessna,P210N,No,1.0,Reciprocating,091,,Personal,Bruce Lymburn,0.0,0.0,0.0,1.0,VMC,,The pilots failure to follow proper procedures to confirm that the main landing gear was down and locked before landing.,25-09-2020,2012-10-27
20121105X02247,Accident,WPR13CA031,2012-11-03,"Van Nuys, CA",United States,341221N,1182914W,VNY,Van Nuys Airport,Non-Fatal,Minor,Airplane,N4417S,Beech,D17S,No,1.0,Reciprocating,091,,Personal,Seymour Robin,0.0,0.0,0.0,4.0,VMC,,"The pilots failure to maintain a proper visual lookout during taxi, which resulted in an on-ground collision with another airplane.",25-09-2020,2012-11-03
20121113X82328,Incident,ENG13RA006,2012-11-07,"Mumbai, India, India",India,,,,,Non-Fatal,Minor,Airplane,A6-EBO,Boeing,777,No,2.0,,NUSN,,Unknown,Emirates,0.0,0.0,0.0,203.0,,,,03-11-2020,2012-11-07
20121118X34829,Incident,CEN13IA059,2012-11-10,"Minneapolis, MN",United States,445233N,0931311W,MSP,Minneapolis St Paul Intl,Non-Fatal,Minor,Airplane,N619BA,Fairchild,SA227-AC,No,2.0,Turbo Prop,135,SCHD,,BEMIDJI AVIATION SERVICES INC,0.0,0.0,0.0,1.0,VMC,,"Loose electrical connections to the hydraulic system and anomalies in the hydraulic shuttle valve and power pack, which resulted in an uncommanded gear unlock and collapse of the left main landing gear. Contributing to the accident was the operators failure to comply with the life limits outlined by the hydraulic power packs manufacturer. ",25-09-2020,2012-11-10
20121114X82049,Incident,DCA13WA020,2012-11-13,"Johannesburg, South Africa",South Africa,,,FAJS,Tambo,Non-Fatal,Minor,Airplane,ZS-TOG,Boeing,MD-82,No,1.0,,NUSC,SCHD,,Global Aviation,0.0,0.0,0.0,137.0,,,,03-11-2020,2012-11-13
20130221X23453,Accident,CEN13WA173,2012-11-13,"Murcia, Spain",Spain,,,LELC,Murcia-San Javier,Non-Fatal,Minor,,EC-JYC,Swearingen,SA226,No,1.0,,NUSN,,Positioning,Zorex.org,0.0,0.0,0.0,3.0,VMC,,,03-11-2020,2012-11-13
20121128X74817,Incident,WPR13IA059,2012-11-15,"Riverton, WY",United States,424931N,1073526W,RIW,Riverton Regional,Non-Fatal,Minor,Helicopter,N7160V,Bell,407,No,1.0,Turbo Shaft,135,NSCH,,"Classic Helicopter Group, LLC.",0.0,0.0,0.0,3.0,VMC,,The pilots failure to maintain sufficient altitude to clear power lines while maneuvering at low altitude. Contributing to the accident was the pilots failure to follow company operating specifications for minimum altitude.,25-09-2020,2012-11-15
20121204X61012,Accident,ERA13LA075,2012-12-02,"Albemarle, NC",United States,035250N,0008092W,VUJ,Stanly County Airport,Non-Fatal,Minor,Airplane,N8475U,Cessna,172F,No,1.0,Reciprocating,091,,Instructional,,0.0,0.0,0.0,1.0,VMC,,The student pilot's failure to remain clear of the airplanes rotating propeller.,25-09-2020,2012-12-02
20121228X00153,Incident,ENG13RA009,2012-12-20,"Phuket, Thailand",Thailand,,,HKT,"Phuket, Thailand",Non-Fatal,Minor,Airplane,D-ABXA,Airbus,A330,No,2.0,,NUSC,SCHD,,Air Berlin,0.0,0.0,0.0,257.0,,,,03-11-2020,2012-12-20
20130116X93016,Incident,DCA13RA038,2013-01-15,"Takamatsu, Japan",Japan,,,,Takamatsu,Non-Fatal,Minor,Airplane,JA804A,Boeing,787,No,2.0,,129,SCHD,,All Nippon Airways,0.0,4.0,0.0,133.0,,,,03-11-2020,2013-01-15
20130118X53100,Accident,DCA13LA039,2013-01-17,"Miami, FL",United States,254725N,0801630W,MIA,Miami Intl,Non-Fatal,Minor,Airplane,LV-BMT,Airbus,A340 - 300,No,4.0,Turbo Fan,129,SCHD,,Aerolineas Argentinas S.A.,0.0,0.0,0.0,397.0,VMC,,"LV-BMT flight crew's incorrect evaluation of the clearance between the two aircraft, leading to the inadvertent collision of the left winglet with the horizontal stabilizer and elevator of F-GNZI. Contributing to the accident were the incorrect instructions given by the Miami Gates controller to the LV-BMT flight crew.",25-09-2020,2013-01-17
20130213X92000,Incident,DCA13WA054,2013-02-03,"Seoul, South Korea",South Korea,,,,Gimpo,Non-Fatal,Minor,Airplane,HL7780,Boeing,737,No,2.0,,NUSC,SCHD,,Jeju Air,0.0,0.0,0.0,193.0,,,,25-09-2020,2013-02-03
20130220X32821,Incident,DCA13IA058,2013-02-07,"Bowman, GA",United States,341524N,0825857W,,,Non-Fatal,Minor,Airplane,N261PS,Bombardier Inc,CL-600-2B19,No,2.0,Turbo Fan,121,SCHD,,"PSA Airlines, Inc.",0.0,1.0,0.0,39.0,UNK,,"the captain's inappropriate climb speed, his failure to monitor airspeed during the level off, and his inappropriate response to multiple stall warnings.",25-09-2020,2013-02-07
20130211X85637,Accident,DCA13WA053,2013-02-11,"Muscat, Mauritius",Mauritius,,,,,Non-Fatal,Minor,,AP-BEH,Boeing,737,No,2.0,,NUSC,SCHD,,Pakistan International Airlines,0.0,0.0,0.0,107.0,,,,03-11-2020,2013-02-11
20130227X02738,Incident,CEN13IA177,2013-02-21,"Indianapolis, IN",United States,394951N,0861740W,EYE,Eagle Creek,Non-Fatal,Minor,Airplane,N613TX,Ttx Air Llc,Lancair,Yes,1.0,Turbo Prop,091,,Instructional,"TTX Air, LLC",0.0,0.0,0.0,2.0,VMC,,The pilots' failure to verify landing gear extension before landing.,25-09-2020,2013-02-21
20130227X80547,Incident,ENG13IA016,2013-02-25,"Dallas, TX",United States,032547N,0097231W,,,Non-Fatal,Minor,Airplane,B18701,Boeing,747,No,4.0,Turbo Fan,129,SCHD,,China Airlines,0.0,0.0,0.0,3.0,UNK,,"Fuel leaking from a fractured fuel manifold feeder line that ignited on contact with the engines hot compressor rear frame, which resulted in an engine undercowl fire. The fuel manifold feeder line failed due to high amplitude fatigue because the fuel manifold resonance frequencies were within the engine operation range. Contributing to the incident was that the engine was overhauled about the same time as the most current fuel manifold configuration that addressed the high amplitude fatigue failure mode was introduced, thus it was not installed on the engine.",14-06-2021,2013-02-25
20130312X23544,Incident,WPR13IA144,2013-03-05,"Danville, CA",United States,375022N,0122012W,SJC,Norman Y. Mineta San Jose Int,Non-Fatal,Minor,Airplane,N417QX,Bombardier,DHC-8-402,No,2.0,Turbo Prop,121,SCHD,,Horizon Air,0.0,0.0,0.0,51.0,VMC,,"The failure and separation of a section of the No. 2 engine's combustion chamber's small exit duct (SED), which created an airflow disruption that led to an engine surge and subsequent fire. Contributing to the accident was the insufficient weld penetration that remained totally contained within the SED outer dome and did not penetrate through to the inner duct as required by the manufacturing specifications.",25-09-2020,2013-03-05
20130316X64509,Accident,ERA13LA169,2013-03-16,"Homestead, FL",United States,025293N,0080322W,X51,Homestead General,Non-Fatal,Minor,Balloon,N4019A,Cameron Balloons Us,Z-105,No,0.0,,091,,Other Work Use,AARONS BALLOON CO LLC,0.0,0.0,2.0,1.0,VMC,,"The pilots failure to maintain sufficient altitude to avoid obstructions during the approach to land, which resulted  in a collision with power lines.",25-09-2020,2013-03-16
20130517X70723,Incident,DCA13WA093,2013-03-27,"Valencian, Spain",Spain,,,,,Non-Fatal,Minor,,EI-DLE,Boeing,737,No,1.0,,NUSC,SCHD,,Ryan Air,0.0,0.0,0.0,176.0,,,,03-11-2020,2013-03-27
20150213X14715,Incident,WPR13WA435,2013-03-30,"New Plymouth, New Zealand, New Zealand",New Zealand,003920S,0174120E,,,Non-Fatal,Minor,Helicopter,ZK-HIE,Robinson,R22 - BETA,No,1.0,Reciprocating,,,,,0.0,0.0,0.0,2.0,,,,25-09-2020,2013-03-30
20130408X40356,Incident,WPR13WA185,2013-04-03,"Toowoomba Aerodrome, Australia, Australia",Australia,273228S,1515445E,,,Non-Fatal,Minor,Airplane,VH-OMS,Hawker Beechcraft Corporation,G-58,No,1.0,,UNK,,,,0.0,0.0,0.0,2.0,,,,03-11-2020,2013-04-03
20130411X54840,Incident,DCA13WA072,2013-04-05,"Guatemala City, Guatemala",Guatemala,,,,,Non-Fatal,Minor,Airplane,N279AD,Boeing,B737,No,1.0,,129,SCHD,,,0.0,0.0,0.0,5.0,,,,03-11-2020,2013-04-05
20130423X42801,Accident,ERA13LA212,2013-04-21,"Chester Springs, PA",United States,040547N,0753917W,,,Non-Fatal,Minor,Balloon,N65625,Cameron Balloons Us,Z-225,No,0.0,,091,,Other Work Use,U.S. Hot Air Balloon Team,0.0,7.0,3.0,1.0,VMC,,The pilot's failure to extinguish the burner pilot lights prior to a hard landing in windy conditions.,14-06-2021,2013-04-21
20130424X15731,Incident,DCA13WA080,2013-04-22,"Melbourne, Australia",Australia,,,,,Non-Fatal,Minor,Airplane,N119UA,Boeing,747-400,No,4.0,Turbo Fan,,,,,0.0,0.0,0.0,146.0,,,<br /><br />,03-11-2020,2013-04-22
20130510X41006,Incident,CEN13IA270,2013-04-24,"Clearwater, FL",United States,275418N,0824114W,KPIE,St Petersburg-Clearwater Inter,Non-Fatal,Minor,Airplane,N139SL,Piaggio,P180,No,2.0,Turbo Prop,091,,Business,AVANTAIR INC,0.0,0.0,0.0,6.0,VMC,,"The failure of the nose landing gear steering manifold during landing, which resulted in an uncommanded and uncontrollable right turn, and the overhaul facilitys improper overhaul of the nose landing gear steering manifold. ",25-09-2020,2013-04-24
20130507X80356,Incident,ENG13WA024,2013-04-28,"Jeddah, Saudi Arabia, Saudi Arabia",Saudi Arabia,,,JED,King Abdulaziz International,Non-Fatal,Minor,Airplane,HZ-AK16,Boeing,777,No,2.0,Turbo Fan,NUSC,SCHD,,Saudi Arabian Airlines,0.0,0.0,0.0,0.0,,,,03-11-2020,2013-04-28
20130502X52359,Accident,DCA13FA082,2013-05-01,"Newark, NJ",United States,404159N,0074957W,EWR,Newark Liberty International,Non-Fatal,Minor,Airplane,LN-RKO,Airbus,A330,No,2.0,Turbo Fan,129,SCHD,,SCANDINAVIAN AIRLINES SYSTEM,0.0,0.0,0.0,290.0,VMC,,the failure of flight 908's captain to ensure adequate clearance between the wingtip of his airplane and flight 4226's empennage when he attempted to pass behind the other airplane.,25-09-2020,2013-05-01
20130509X40743,Incident,CEN13FA267,2013-05-04,"Mena, AR",United States,343226N,0094125W,MEZ,Mena Intermountain Airport,Non-Fatal,Minor,Airplane,N44GC,Beech,58,No,2.0,Reciprocating,091,,Personal,Keet Management Company,0.0,0.0,0.0,2.0,VMC,,"A partial loss of power on both engines during takeoff for reasons that could not be determined because examination of the airframe and a test run of both engines revealed no mechanical anomalies that would have precluded normal operation.",25-09-2020,2013-05-04
20130509X82017,Incident,ENG13RA026,2013-05-06,"Osaka, Japan, Japan",Japan,,,RJOO,Osaka International Airport,Non-Fatal,Minor,Airplane,JA206J,Bombardier,CL-600,No,2.0,Turbo Fan,NUSC,SCHD,,J-Air,0.0,0.0,0.0,55.0,,,,03-11-2020,2013-05-06
20130511X04905,Incident,WPR13IA226,2013-05-10,"Phoenix, AZ",United States,033262N,0112025W,PHX,Phoenix Sky Harbor Int'l,Non-Fatal,Minor,Airplane,N913WN,Boeing,737-7H4,No,2.0,Turbo Fan,121,SCHD,,SOUTHWEST AIRLINES CO,0.0,0.0,0.0,59.0,VMC,,"The failure of the tug operator and wing walker to adequately monitor the environment during pushback of the airplane from the gate in preparation for flight, which led to the collision of the airplane with an adjacently parked airplane. ",25-09-2020,2013-05-10
20130524X83830,Incident,ENG13IA027,2013-05-19,"Atlanta, GA",United States,333827N,0842540W,ATL,HARTSFIELD - JACKSON ATLANTA I,Non-Fatal,Minor,Airplane,B18701,Boeing,747,No,4.0,Turbo Fan,129,SCHD,,China Airlines Ltd.,0.0,0.0,0.0,3.0,VMC,,Failure of the right inboard foreflap outboard fitting due to fatigue and bearing anomalies on the sequence carriages which resulted in the partial separation of the right inboard foreflap. Contributing to the incident was the failure of maintenance personnel to detect the fatigue cracking and bearing anomalies during dedicated inspections.,25-09-2020,2013-05-19
20150224X10826,Incident,CEN13WA580,2013-05-19,"Cadiz, Spain",Spain,364456N,0006328W,LEJR,Jerez Airport,Non-Fatal,Minor,Airplane,N742TJ,Tomisin Thomas J,RUTAN LONG EZ,Yes,1.0,Reciprocating,,,,,0.0,0.0,0.0,1.0,,,,25-09-2020,2013-05-19
20130618X65425,Incident,CEN13IA355,2013-05-21,"Lapeer, MI",United States,043359N,0831617W,D95,DUPONT-LAPEER,Non-Fatal,Minor,Airplane,N5832N,Rockwell International,114,No,1.0,Reciprocating,091,,Flight Test,Ron Keil,0.0,0.0,0.0,2.0,VMC,,"The malfunction of the pilots seat-latching mechanism due to a bent rod, which allowed the seat to come loose and slide full aft and resulted in a temporary loss of airplane control. ",25-09-2020,2013-05-21
20130708X40148,Incident,DCA13WA123,2013-06-07,"Shanghai, China",China,,,,Shanghai International,Non-Fatal,Minor,Airplane,B-3052,Embraer,145,No,1.0,,NUSC,SCHD,,CHINA EASTERN AIRLINES,0.0,0.0,0.0,49.0,,,,,2013-06-07
20130613X82747,Incident,CEN13IA349,2013-06-08,"Boulder, CO",United States,395530N,1051332W,,,Non-Fatal,Minor,Airplane,N201FW,Ultramagic Sa,T210,No,1.0,Unknown,091,,Business,FAIR WINDS INC,0.0,2.0,0.0,10.0,VMC,,"The balloon's encounter with unforecast strong gusting wind, which resulted in a high-wind landing. Contributing to the accident was the National Weather Service's misjudgment of the timing and underestimation of the magnitude of the frontal boundary moving across the region.",25-09-2020,2013-06-08
20130613X84701,Incident,CEN13IA350,2013-06-08,"Louisville, CO",United States,395816N,1051028W,,,Non-Fatal,Minor,Balloon,N30018,Ultramagic,M-105,No,0.0,,091,,Business,VANDE HOEF EDWARD L,0.0,1.0,0.0,5.0,VMC,,"The balloon's encounter with unforecast strong gusting wind, which resulted in a high-wind landing. Contributing to the accident was the National Weather Service's misjudgment of the timing and underestimation of the magnitude of the frontal boundary moving across the region.",25-09-2020,2013-06-08
20130618X95835,Accident,CEN13LA356,2013-06-08,"Golden, CO",United States,395314N,0105138W,,,Non-Fatal,Minor,Balloon,N753ZF,Ultramagic,N-250,No,1.0,,091,,Other Work Use,"Adventure Balloon Sports, LLC",0.0,2.0,1.0,8.0,VMC,,"The balloon's encounter with unforecast strong gusting wind, which resulted in a high-wind landing. Contributing to the accident was the National Weather Service's misjudgment of the timing and underestimation of the magnitude of the frontal boundary moving across the region.",25-09-2020,2013-06-08
